devicetime,actual_deg,pred_deg,resid_deg,dev,score01,rule01
2024-12-01 16:31:00,54.676434,60.84345,6.167015,6.11440474476376,0.8131993605846084,0.0
2024-12-01 16:32:00,54.188034,60.21616,6.028126,6.085645084155658,0.8122859100251199,0.0
2024-12-01 16:33:00,53.846153,59.591278,5.745125,5.97213832840195,0.8081753825074218,0.0
2024-12-01 16:34:00,53.431015,58.973408,5.5423927,5.828889795838931,0.8052066681890843,0.0
2024-12-01 16:35:00,52.94261,58.324253,5.3816414,5.679806993205772,0.798812514272665,0.0
2024-12-01 16:36:00,52.527473,57.59626,5.0687866,5.476133535835098,0.7940168988353505,0.0
2024-12-01 16:37:00,52.466423,56.856087,4.3896637,5.1139769226530865,0.7814569536423841,0.0
2024-12-01 16:38:00,52.454212,56.075714,3.621502,4.616485255971199,0.759762502854533,0.0
2024-12-01 16:39:00,52.454212,55.161674,2.7074623,3.9801442742444713,0.7335007992692395,0.0
2024-12-01 16:40:00,52.63736,54.201645,1.5642853,3.1748579422697523,0.6857730075359671,0.0
2024-12-01 16:41:00,52.796093,53.50071,0.70461655,2.3514441437234552,0.6407855674811601,0.0
2024-12-01 16:42:00,52.576313,55.389576,2.813263,2.505383742300012,0.6499200730760447,0.0
2024-12-01 16:43:00,52.454212,54.810585,2.3563728,2.4557134392839925,0.6469513587577073,0.0
2024-12-01 16:44:00,52.42979,53.893494,1.4637032,2.1250433446951877,0.6284539849280658,0.0
2024-12-01 16:45:00,52.307693,53.048676,0.74098206,1.6636895816848127,0.6079013473395752,0.0
2024-12-01 16:46:00,52.03907,52.32689,0.2878189,1.2050660240203441,0.5880337976707011,0.0
2024-12-01 16:47:00,51.550674,51.764214,0.21353912,0.8745570571919483,0.5795843799954328,0.0
2024-12-01 16:48:00,51.11111,51.31862,0.20750809,0.6522074005140334,0.36241150947704953,0.0
2024-12-01 16:49:00,50.84249,50.948135,0.105644226,0.47001967570076186,0.0022836263987211693,0.0
2024-12-01 16:50:00,50.84249,50.593575,0.24891663,0.3963186591260288,0.0015985384791048184,0.0
2024-12-01 16:51:00,51.013428,50.31701,0.69641876,0.4963520268196963,0.007992692395524092,0.0
2024-12-01 16:52:00,51.23321,50.02209,1.2111206,0.7346082197027142,0.45170130166704725,0.0
2024-12-01 16:53:00,51.08669,49.74624,1.3404503,0.9365555754235543,0.5807261931947933,0.0
2024-12-01 16:54:00,51.35531,52.039665,0.6843567,0.852489280100078,0.5793560173555606,0.0
2024-12-01 16:55:00,51.06227,56.256554,5.1942825,2.2997536973128123,0.6371317652432062,0.0
